sim_time,n,p,ratio,method,type,num,estimate
4,100,100,145,forward,null,5,3.10896897694301
4,100,100,145,forward,null,50,-4.735179892273681
4,100,100,145,forward,null,28,4.279315388940805
4,100,100,145,forward,null,22,-5.028115656844632
4,100,100,145,forward,null,60,-0.925397688877299
4,100,100,145,forward,null,34,4.721087058567685
4,100,100,145,forward,null,10,-0.42723521927065006
4,100,100,145,forward,null,37,-1.1401900500044622
4,100,100,145,forward,null,58,1.1621520332164876
4,100,100,145,forward,null,19,4.112981583107262
4,100,100,145,forward,wai,12,2.47723975211501
4,100,100,145,forward,wai,5,-0.45056281271397824
4,100,100,145,forward,null,14,0.5635725518946676
4,100,100,145,forward,null,57,-0.6545122797044124
4,100,100,145,forward,null,53,3.591294403472954
4,100,100,145,forward,null,56,-5.148263618880281
4,100,100,145,forward,wbc,12,-6.190956817584407
4,100,100,145,forward,null,45,1.7713306273002811
4,100,100,145,forward,wbc,11,-4.049314140381631
4,100,100,145,forward,wai,11,-4.383133541077617
4,100,100,145,forward,wai,17,4.339629764861792
4,100,100,145,forward,wai,8,3.879778942457336
4,100,100,145,forward,null,38,-6.802854879313857
4,100,100,145,forward,null,54,-5.946971386224327
4,100,100,145,forward,null,55,2.9694135193206987
4,100,100,145,forward,null,36,-1.7082820870245918
4,100,100,145,forward,wai,1,0.726402405805692
4,100,100,145,forward,null,52,-2.1761417103283365
4,100,100,145,forward,wai,10,-3.088722535078117
4,100,100,145,forward,wbc,4,4.2656969748563185
4,100,100,145,forward,wbc,2,3.345578114215806
4,100,100,145,forward,null,13,1.9893700017536569
4,100,100,145,forward,null,39,-1.0875207398143252
4,100,100,145,forward,null,24,-0.7936702265217165
4,100,100,145,forward,wai,16,-2.5986587792791735
4,100,100,145,forward,null,47,-3.714027253866766
4,100,100,145,forward,wai,9,-2.7254144235518014
4,100,100,145,forward,null,16,8.857526274808782
4,100,100,145,forward,wai,2,-2.707486276026172
4,100,100,145,forward,wai,4,-6.8348897665334425
4,100,100,145,forward,wbc,10,3.796567491771554
4,100,100,145,forward,wbc,3,-0.9084679374306817
4,100,100,145,forward,wbc,1,-4.678649864482949
4,100,100,145,forward,wbc,6,-3.384409114864465
4,100,100,145,forward,null,40,-6.832160105636537
4,100,100,145,forward,null,23,-2.256636907280815
4,100,100,145,forward,wbc,14,1.436568989189309
4,100,100,145,forward,wai,3,3.59983363876572
4,100,100,145,forward,null,20,2.2193737520687424
4,100,100,145,forward,wai,18,-2.1923369182998145
4,100,100,145,forward,null,32,3.5337265077400204
4,100,100,145,forward,null,31,-2.109474390145434
4,100,100,145,forward,wai,15,-0.9950757689657287
4,100,100,145,forward,wai,7,0.3232281508794463
4,100,100,145,forward,null,30,0.12180719838905292
4,100,100,145,forward,null,46,0
4,100,100,145,lasso,strong,2,19.64040549539686
4,100,100,145,lasso,strong,4,18.631809746359682
4,100,100,145,lasso,strong,1,17.887012782778683
4,100,100,145,lasso,strong,3,16.505385637002462
4,100,100,145,lasso,null,21,-0.5837139374371536
4,100,100,145,lasso,null,43,0
4,100,100,145,lasso,null,2,-0.17773741120449096
4,100,100,145,lasso,null,11,0
4,100,100,145,lasso,null,41,0
4,100,100,145,lasso,null,18,0
4,100,100,145,lasso,null,3,0
4,100,100,145,lasso,null,59,0
4,100,100,145,lasso,null,1,0
4,100,100,145,lasso,null,49,0
4,100,100,145,lasso,null,51,0
4,100,100,145,lasso,null,6,0
4,100,100,145,lasso,wbc,13,0
4,100,100,145,lasso,wai,14,0
4,100,100,145,lasso,null,48,0
4,100,100,145,lasso,wai,13,0
4,100,100,145,lasso,null,25,0
4,100,100,145,lasso,wbc,5,0
4,100,100,145,lasso,null,27,0
4,100,100,145,lasso,null,35,0
4,100,100,145,lasso,null,42,0
4,100,100,145,lasso,wbc,15,0
4,100,100,145,lasso,null,15,0
4,100,100,145,lasso,null,44,0
4,100,100,145,lasso,wai,19,0
4,100,100,145,lasso,null,17,0
4,100,100,145,lasso,null,33,0
4,100,100,145,lasso,null,8,0
4,100,100,145,lasso,wbc,9,0.7764551785002253
4,100,100,145,lasso,null,12,0
4,100,100,145,lasso,wbc,8,0
4,100,100,145,lasso,null,29,0
4,100,100,145,lasso,null,9,0
4,100,100,145,lasso,wai,20,0
4,100,100,145,lasso,wbc,16,0
4,100,100,145,lasso,null,7,0
4,100,100,145,lasso,wbc,7,0
4,100,100,145,lasso,null,26,0
4,100,100,145,lasso,wai,6,0
4,100,100,145,lasso,null,4,0
4,100,100,145,lasso,null,5,0
4,100,100,145,lasso,null,50,0
4,100,100,145,lasso,null,28,0
4,100,100,145,lasso,null,22,0
4,100,100,145,lasso,null,60,0
4,100,100,145,lasso,null,34,0
4,100,100,145,lasso,null,10,0
4,100,100,145,lasso,null,37,0
4,100,100,145,lasso,null,58,0
4,100,100,145,lasso,null,19,0
4,100,100,145,lasso,wai,12,0
4,100,100,145,lasso,wai,5,0
4,100,100,145,lasso,null,14,0
4,100,100,145,lasso,null,57,0
4,100,100,145,lasso,null,53,0
4,100,100,145,lasso,null,56,0
4,100,100,145,lasso,wbc,12,0
4,100,100,145,lasso,null,45,0
4,100,100,145,lasso,wbc,11,0
4,100,100,145,lasso,wai,11,0
4,100,100,145,lasso,wai,17,0
4,100,100,145,lasso,wai,8,0
4,100,100,145,lasso,null,38,0
4,100,100,145,lasso,null,54,0
4,100,100,145,lasso,null,55,0
4,100,100,145,lasso,null,36,0
4,100,100,145,lasso,wai,1,0
4,100,100,145,lasso,null,52,0
4,100,100,145,lasso,wai,10,0
4,100,100,145,lasso,wbc,4,0
4,100,100,145,lasso,wbc,2,0
4,100,100,145,lasso,null,13,0
4,100,100,145,lasso,null,39,0
4,100,100,145,lasso,null,24,0
4,100,100,145,lasso,wai,16,0
4,100,100,145,lasso,null,47,0
4,100,100,145,lasso,wai,9,0
4,100,100,145,lasso,null,16,0
4,100,100,145,lasso,wai,2,0
4,100,100,145,lasso,wai,4,0
4,100,100,145,lasso,wbc,10,0
4,100,100,145,lasso,wbc,3,0
4,100,100,145,lasso,wbc,1,0
4,100,100,145,lasso,wbc,6,0
4,100,100,145,lasso,null,40,0
4,100,100,145,lasso,null,23,0
4,100,100,145,lasso,wbc,14,0
4,100,100,145,lasso,wai,3,0
4,100,100,145,lasso,null,20,0
4,100,100,145,lasso,wai,18,0
4,100,100,145,lasso,null,32,0
4,100,100,145,lasso,null,31,0
4,100,100,145,lasso,wai,15,0
4,100,100,145,lasso,wai,7,0
4,100,100,145,lasso,null,30,0
4,100,100,145,lasso,null,46,0
5,100,100,145,forward,strong,4,18.613544640894794
5,100,100,145,forward,strong,1,28.40701216098158
5,100,100,145,forward,strong,2,22.884881917692756
5,100,100,145,forward,strong,3,19.55360660138003
5,100,100,145,forward,null,57,-8.68826394638508
5,100,100,145,forward,wai,13,15.687965303462649
5,100,100,145,forward,wai,4,1.4929625473339838
5,100,100,145,forward,wai,10,10.556587910517854
5,100,100,145,forward,wai,6,-5.347931791522155
5,100,100,145,forward,null,5,-9.759923357181023
5,100,100,145,forward,wai,3,1.139201152133659
5,100,100,145,forward,null,43,-1.4221849914158715
5,100,100,145,forward,wbc,8,4.413317110785739
5,100,100,145,forward,null,27,-2.7691958460812
5,100,100,145,forward,wai,7,3.1255488138785825
5,100,100,145,forward,wai,8,-10.55453175892535
5,100,100,145,forward,null,31,0.04504049197174981
5,100,100,145,forward,null,4,3.122259584089331
5,100,100,145,forward,null,28,4.347136605870055
5,100,100,145,forward,null,22,-1.277633357586568
5,100,100,145,forward,null,52,3.121550190453627
5,100,100,145,forward,wai,15,2.982929066492974
5,100,100,145,forward,null,29,-3.182011511733031
5,100,100,145,forward,null,48,-4.705372307882501
5,100,100,145,forward,wbc,4,-0.3598423712810519
5,100,100,145,forward,wai,20,7.722420016937531
5,100,100,145,forward,null,58,-11.59510339552463
5,100,100,145,forward,null,1,1.013489198357905
5,100,100,145,forward,null,60,12.202450364579608
5,100,100,145,forward,null,47,-7.053664320898793
5,100,100,145,forward,wai,5,-0.8479834457627391
5,100,100,145,forward,null,59,-3.524835607119293
5,100,100,145,forward,wai,1,4.8536913353516065
5,100,100,145,forward,null,15,4.3521467204095154
5,100,100,145,forward,null,20,3.170251237984369
5,100,100,145,forward,null,38,13.325545440526193
5,100,100,145,forward,wbc,3,2.988025591402241
5,100,100,145,forward,wbc,12,0.8244885124735789
5,100,100,145,forward,null,8,-6.773014851827133
5,100,100,145,forward,null,21,-8.58146611610289
5,100,100,145,forward,null,36,-3.3315991579121995
5,100,100,145,forward,wai,14,-1.0468182660675076
5,100,100,145,forward,null,13,-1.1273639941594225
5,100,100,145,forward,null,44,5.98416182860063
5,100,100,145,forward,null,55,-13.353506343662083
5,100,100,145,forward,null,32,2.9233824382886424
5,100,100,145,forward,null,6,-2.9378522769402657
5,100,100,145,forward,wbc,13,3.636281073661812
5,100,100,145,forward,null,39,-4.45498772824528
5,100,100,145,forward,wai,9,-8.098605145833682
5,100,100,145,forward,null,7,-4.310180398720818
5,100,100,145,forward,null,26,0.42353047428395285
5,100,100,145,forward,null,14,11.388812658497976
5,100,100,145,forward,null,40,6.5183775926731915
5,100,100,145,forward,wbc,15,-4.097162502174894
5,100,100,145,forward,null,49,0.9795056224093254
5,100,100,145,forward,null,41,5.2580030301351455
5,100,100,145,forward,wai,2,-0.5984619256854719
5,100,100,145,forward,wbc,2,-12.59461435631348
5,100,100,145,forward,null,51,4.148262144268329
5,100,100,145,forward,wai,16,2.563319217753424
5,100,100,145,forward,null,12,-5.363049258239643
5,100,100,145,forward,wbc,10,17.944258869681512
5,100,100,145,forward,null,23,-4.7774496322448226
5,100,100,145,forward,wai,11,1.2372475336029447
5,100,100,145,forward,null,54,2.2154672607725843
5,100,100,145,forward,null,10,3.5228635656281044
5,100,100,145,forward,null,42,3.3296197720369287
5,100,100,145,forward,null,35,-4.216598501111602
5,100,100,145,forward,wai,12,-3.677217381506152
5,100,100,145,forward,wai,18,-8.42535099637763
5,100,100,145,forward,null,2,-5.300410675696301
5,100,100,145,forward,null,50,-4.406658069066477
5,100,100,145,forward,wai,17,-0.9431056931189151
5,100,100,145,forward,null,3,-0.40908184462963126
5,100,100,145,forward,wbc,6,-12.465811805280234
5,100,100,145,forward,wbc,9,-5.598596485904865
5,100,100,145,forward,null,24,2.02402248826076
5,100,100,145,forward,wbc,1,-7.507748029561758
5,100,100,145,forward,wbc,5,-11.148304302716397
5,100,100,145,forward,null,30,-3.3237888195996903
5,100,100,145,forward,wbc,16,-2.9831781632532195
5,100,100,145,forward,null,46,0.25138645141567856
5,100,100,145,forward,null,18,0.8006247956826155
5,100,100,145,forward,null,56,-5.500315599491405
5,100,100,145,forward,null,45,-2.737927062475588
5,100,100,145,forward,null,11,2.057300658135401
5,100,100,145,forward,null,25,0.5347608824416434
5,100,100,145,forward,wai,19,-2.1359977434367465
5,100,100,145,forward,null,53,5.242024161792095
5,100,100,145,forward,null,9,2.5763210823857916
5,100,100,145,forward,null,19,-2.0770773484145293
5,100,100,145,forward,wbc,14,-3.3968612389882575
5,100,100,145,forward,null,17,-1.104844471331982
5,100,100,145,forward,null,33,-0.8908903713796098
5,100,100,145,forward,wbc,11,0.7802091537776173
5,100,100,145,forward,wbc,7,0
5,100,100,145,forward,null,16,0
5,100,100,145,forward,null,34,0
5,100,100,145,forward,null,37,0
5,100,100,145,lasso,strong,4,18.28534273293985
5,100,100,145,lasso,strong,1,19.64535097034381
5,100,100,145,lasso,strong,2,19.71625123372808
5,100,100,145,lasso,strong,3,17.598297920823793
5,100,100,145,lasso,null,57,-1.8822083337572604
5,100,100,145,lasso,wai,13,0.058547077386032396
5,100,100,145,lasso,wai,4,0.5188397132862547
5,100,100,145,lasso,wai,10,0.9207983053304133
5,100,100,145,lasso,wai,6,0.6939243855828079
5,100,100,145,lasso,null,5,-0.3212911845984059
5,100,100,145,lasso,wai,3,0
5,100,100,145,lasso,null,43,0
5,100,100,145,lasso,wbc,8,0.4810195602297533
5,100,100,145,lasso,null,27,0
5,100,100,145,lasso,wai,7,0
5,100,100,145,lasso,wai,8,0
5,100,100,145,lasso,null,31,0
5,100,100,145,lasso,null,4,0
5,100,100,145,lasso,null,28,0
5,100,100,145,lasso,null,22,0
5,100,100,145,lasso,null,52,0
5,100,100,145,lasso,wai,15,0
5,100,100,145,lasso,null,29,0
5,100,100,145,lasso,null,48,0
5,100,100,145,lasso,wbc,4,0
5,100,100,145,lasso,wai,20,0
5,100,100,145,lasso,null,58,0
5,100,100,145,lasso,null,1,0
5,100,100,145,lasso,null,60,0
5,100,100,145,lasso,null,47,0
5,100,100,145,lasso,wai,5,0
5,100,100,145,lasso,null,59,0
5,100,100,145,lasso,wai,1,0
5,100,100,145,lasso,null,15,0
5,100,100,145,lasso,null,20,0
5,100,100,145,lasso,null,38,0
5,100,100,145,lasso,wbc,3,0
5,100,100,145,lasso,wbc,12,0
5,100,100,145,lasso,null,8,0
5,100,100,145,lasso,null,21,0
5,100,100,145,lasso,null,36,0
5,100,100,145,lasso,wai,14,0
5,100,100,145,lasso,null,13,0
5,100,100,145,lasso,null,44,0
5,100,100,145,lasso,null,55,0
5,100,100,145,lasso,null,32,0
5,100,100,145,lasso,null,6,0
5,100,100,145,lasso,wbc,13,0
5,100,100,145,lasso,null,39,0
5,100,100,145,lasso,wai,9,0
5,100,100,145,lasso,null,7,0
5,100,100,145,lasso,null,26,0
5,100,100,145,lasso,null,14,0
5,100,100,145,lasso,null,40,0
5,100,100,145,lasso,wbc,15,0
5,100,100,145,lasso,null,49,0
5,100,100,145,lasso,null,41,0
5,100,100,145,lasso,wai,2,0.32249490760720173
5,100,100,145,lasso,wbc,2,0
5,100,100,145,lasso,null,51,0
5,100,100,145,lasso,wai,16,0
5,100,100,145,lasso,null,12,0
5,100,100,145,lasso,wbc,10,0
5,100,100,145,lasso,null,23,0
5,100,100,145,lasso,wai,11,0
5,100,100,145,lasso,null,54,0
5,100,100,145,lasso,null,10,0
5,100,100,145,lasso,null,42,0
5,100,100,145,lasso,null,35,0
5,100,100,145,lasso,wai,12,0
5,100,100,145,lasso,wai,18,0
5,100,100,145,lasso,null,2,0
5,100,100,145,lasso,null,50,0
5,100,100,145,lasso,wai,17,0
5,100,100,145,lasso,null,3,0
5,100,100,145,lasso,wbc,6,0
5,100,100,145,lasso,wbc,9,0
5,100,100,145,lasso,null,24,0
5,100,100,145,lasso,wbc,1,0
5,100,100,145,lasso,wbc,5,0
5,100,100,145,lasso,null,30,0
5,100,100,145,lasso,wbc,16,0
5,100,100,145,lasso,null,46,0
5,100,100,145,lasso,null,18,0
5,100,100,145,lasso,null,56,0
5,100,100,145,lasso,null,45,0
5,100,100,145,lasso,null,11,0
5,100,100,145,lasso,null,25,0
5,100,100,145,lasso,wai,19,0
5,100,100,145,lasso,null,53,0
5,100,100,145,lasso,null,9,0
5,100,100,145,lasso,null,19,0
5,100,100,145,lasso,wbc,14,0
5,100,100,145,lasso,null,17,0
5,100,100,145,lasso,null,33,0
5,100,100,145,lasso,wbc,11,0
5,100,100,145,lasso,wbc,7,0
5,100,100,145,lasso,null,16,0
5,100,100,145,lasso,null,34,0
5,100,100,145,lasso,null,37,0
6,100,100,145,forward,strong,3,-11.640924744188515
6,100,100,145,forward,strong,1,57.70180726476307
6,100,100,145,forward,strong,2,-22.222885145488824
6,100,100,145,forward,strong,4,12.420868867853084
6,100,100,145,forward,null,38,-9.177341998892402
6,100,100,145,forward,null,51,-12.166261202111075
6,100,100,145,forward,wbc,16,32.140474350207235
6,100,100,145,forward,wbc,8,-7.105847524323817
6,100,100,145,forward,wai,16,-8.654038977944827
6,100,100,145,forward,wai,17,-6.48492904809281
6,100,100,145,forward,wbc,10,8.25338062039153
6,100,100,145,forward,wai,2,-5.213363363082842
6,100,100,145,forward,wai,1,17.624778554351987
6,100,100,145,forward,null,37,14.937770815554236
6,100,100,145,forward,null,59,1.091190538286023
6,100,100,145,forward,null,28,-7.691722521556703
6,100,100,145,forward,null,22,-31.784487660019924
6,100,100,145,forward,null,25,-23.151679709835307
6,100,100,145,forward,wbc,6,14.856654403939707
6,100,100,145,forward,wai,10,30.377200453840032
6,100,100,145,forward,null,26,-0.796053929553805
6,100,100,145,forward,null,8,-30.78226141849719
6,100,100,145,forward,null,40,10.974267066699808
6,100,100,145,forward,null,56,-3.2466598725495426
6,100,100,145,forward,wai,9,-16.94924772507642
6,100,100,145,forward,null,53,-5.440164027277828
6,100,100,145,forward,null,52,0.9344453705191862
6,100,100,145,forward,null,36,10.900966610417992
6,100,100,145,forward,null,42,-0.9114237535227574
6,100,100,145,forward,null,10,-4.304364737155541
6,100,100,145,forward,wai,6,45.84220941383171
6,100,100,145,forward,null,48,3.349653366451985
6,100,100,145,forward,null,2,-20.02985178108354
6,100,100,145,forward,wbc,7,-11.29314020354144
6,100,100,145,forward,null,13,-6.056671832730028
6,100,100,145,forward,null,43,12.6679404154636
6,100,100,145,forward,null,16,-40.429869587116805
6,100,100,145,forward,null,20,7.619592595185551
6,100,100,145,forward,null,60,2.548277151196809
6,100,100,145,forward,wai,5,-12.12754698361463
6,100,100,145,forward,null,49,-12.13861877282834
6,100,100,145,forward,wbc,5,-32.16982278170516
6,100,100,145,forward,null,46,-33.225678595545155
6,100,100,145,forward,wai,14,-11.524763387282876
6,100,100,145,forward,wai,7,-9.137367770885229
6,100,100,145,forward,wai,4,-8.528442217739219
6,100,100,145,forward,null,41,-5.4552410079734734
6,100,100,145,forward,wai,20,-2.4140609191257965
6,100,100,145,forward,null,29,28.372443378020098
6,100,100,145,forward,null,35,-12.638857145779557
6,100,100,145,forward,null,27,14.800715609467662
6,100,100,145,forward,null,34,14.555394883661155
6,100,100,145,forward,wbc,4,-2.5239034048189106
6,100,100,145,forward,wbc,14,9.340472685950179
6,100,100,145,forward,null,4,-35.42032727719273
6,100,100,145,forward,null,23,7.5692008685889745
6,100,100,145,forward,wai,15,-15.575162163020847
6,100,100,145,forward,wbc,15,-40.22314451913318
6,100,100,145,forward,wbc,13,-3.946252637599746
6,100,100,145,forward,null,6,17.346152167013912
6,100,100,145,forward,null,7,10.993979071802409
6,100,100,145,forward,null,57,-24.52969025191341
6,100,100,145,forward,null,30,-5.619699109011556
6,100,100,145,forward,null,17,7.430046612993666
6,100,100,145,forward,null,44,-25.11257364344125
6,100,100,145,forward,wai,18,-11.87412469587953
6,100,100,145,forward,null,24,-10.252119108706259
6,100,100,145,forward,null,19,19.813432528813934
6,100,100,145,forward,wai,11,19.99450148031654
6,100,100,145,forward,wai,12,29.255765267730172
6,100,100,145,forward,wbc,9,23.96621105705367
6,100,100,145,forward,null,39,11.65229886134925
6,100,100,145,forward,null,47,19.00346051177669
6,100,100,145,forward,wbc,11,16.15681494265664
6,100,100,145,forward,wai,3,3.8842731556013685
6,100,100,145,forward,wai,13,16.216505399144467
6,100,100,145,forward,wbc,2,-30.199371538377132
6,100,100,145,forward,null,1,-1.4381600741975602
6,100,100,145,forward,null,3,9.183059160190309
6,100,100,145,forward,null,14,48.0077058694114
6,100,100,145,forward,null,45,-0.83870835196174
6,100,100,145,forward,null,31,10.232210231812385
6,100,100,145,forward,null,9,10.515549602209402
6,100,100,145,forward,null,12,-9.424408901156603
6,100,100,145,forward,null,50,7.903865233930595
6,100,100,145,forward,null,55,-0.7549292480291397
6,100,100,145,forward,null,54,-31.910662672615057
6,100,100,145,forward,wai,8,-16.626101021219807
6,100,100,145,forward,null,11,-8.542976082991379
6,100,100,145,forward,null,32,-29.759520444168547
6,100,100,145,forward,wbc,1,-25.503715373216643
6,100,100,145,forward,null,5,-5.939769030045623
6,100,100,145,forward,null,18,-7.174689996287979
6,100,100,145,forward,null,33,-40.57648900562
6,100,100,145,forward,null,21,13.308896285272299
6,100,100,145,forward,wai,19,-10.714553268885286
6,100,100,145,forward,wbc,3,-7.154523554029639
6,100,100,145,forward,null,15,-7.141415704058475
6,100,100,145,forward,wbc,12,16.024621918189272
6,100,100,145,forward,null,58,0
6,100,100,145,lasso,strong,3,18.96977676133319
6,100,100,145,lasso,strong,1,20.462487020227414
6,100,100,145,lasso,strong,2,19.07791766096536
6,100,100,145,lasso,strong,4,18.00091454077157
6,100,100,145,lasso,null,38,0.03085003386291439
6,100,100,145,lasso,null,51,0
6,100,100,145,lasso,wbc,16,0.6851570025214858
6,100,100,145,lasso,wbc,8,0
6,100,100,145,lasso,wai,16,0
6,100,100,145,lasso,wai,17,0
6,100,100,145,lasso,wbc,10,0
6,100,100,145,lasso,wai,2,0
6,100,100,145,lasso,wai,1,0
6,100,100,145,lasso,null,37,0
6,100,100,145,lasso,null,59,0
6,100,100,145,lasso,null,28,0
6,100,100,145,lasso,null,22,0
6,100,100,145,lasso,null,25,0
6,100,100,145,lasso,wbc,6,0
6,100,100,145,lasso,wai,10,0
6,100,100,145,lasso,null,26,0
6,100,100,145,lasso,null,8,0
6,100,100,145,lasso,null,40,0
6,100,100,145,lasso,null,56,0
6,100,100,145,lasso,wai,9,0
6,100,100,145,lasso,null,53,0
6,100,100,145,lasso,null,52,0
6,100,100,145,lasso,null,36,0
6,100,100,145,lasso,null,42,0
6,100,100,145,lasso,null,10,0
6,100,100,145,lasso,wai,6,0
6,100,100,145,lasso,null,48,0
6,100,100,145,lasso,null,2,0
6,100,100,145,lasso,wbc,7,0
6,100,100,145,lasso,null,13,0
6,100,100,145,lasso,null,43,0
6,100,100,145,lasso,null,16,0
6,100,100,145,lasso,null,20,0
